Falca Gheorghe,Partidul Democrat,2004,9262
Burdan Gheorghe,Partidul Social Democrat,2004,9459
Aanitei Nicolae Mihail,Partidul Social Democrat,2004,9495
Mehelean Gheorghe-Nicolae,Partidul Social Democrat,2004,9538
Popina Viorel,Partidul Umanist Din Romania (SOCIAL Liberal),2004,9574
Ciceac Vasile,Partidul Democrat,2004,9627
Retter Iosif,Partidul Social Democrat,2004,9654
Cionca Arghir Iustin Marinel,Partidul Democrat,2004,11584
Enache Viorel,Partidul Democrat,2004,12091
Feies Gheorghe Petru,Partidul Romania Mare,2004,9690
Avram Teodor,Partidul Umanist Din Romania (SOCIAL Liberal),2004,9743
Bondor Aurel,Partidul Umanist Din Romania (SOCIAL Liberal),2004,9798
Valea Nicolae,Partidul Social Democrat,2004,9832
Popa Ioan,Partidul Social Democrat,2004,9887
Ciev Avram,Partidul Social Democrat,2004,10051
Jimon Nicolae Nicu,Partidul Social Democrat,2004,10104
Tica Pavel,Partidul Social Democrat,2004,9930
Gutu Ioan,Partidul Democrat,2004,10006
Ciul Ioan Florin,Partidul Democrat,2004,10195
Maris Vasile,Partidul National Liberal,2004,10239
Blaga Radu Lucian,Partidul Umanist Din Romania (SOCIAL Liberal),2004,10293
Cialma Pavel,Candidat independent,2004,10346
Vesa Ioan Daniel,Partidul Umanist Din Romania (SOCIAL Liberal),2004,10373
Stan Ioan,Partidul Social Democrat,2004,10417
Moldovan Petrica,Partidul Social Democrat,2004,10453
Balint Traian-Gheorghe,Partidul Democrat,2004,10514
Bercea Ioan,Partidul National Liberal,2004,10532
Neagu Gheorghe,Partidul Social Democrat,2004,10649
Crisan Ioan,Partidul Democrat,2004,10701
Almasi Vicentiu Pavel,Uniunea Democrata Maghiara Din Romania,2004,12912
Otlacan Emil Nicolae,Partidul Social Democrat,2004,9280
Selegean Corneliu Nicolae,Partidul Democrat,2004,10827
Mares Mircea,Partidul Social Democrat,2004,12920
Luca Mircea Traian,Partidul National Liberal,2004,10872
Gabor Dan,Partidul Umanist Din Romania (SOCIAL Liberal),2004,10916
Florea Ioan Gheorghe,Partidul National Liberal,2004,10943
Iorga Emil Marin,Candidat independent,2004,11058
Tonta Mihaiu,Partidul Social Democrat,2004,11174
Popa Cornel,Partidul Democrat,2004,11236
Marc Teodor,Partidul Social Democrat,2004,11307
Lacatus Gheorghe Dimitrie,Partidul Social Democrat,2004,11352
Serb Militon,Partidul National Liberal,2004,9333
Mercea Ioan,Partidul Social Democrat,2004,11398
Haasz Tiberiu,Uniunea Democrata Maghiara Din Romania,2004,11423
Condea Terentie,Partidul Social Democrat,2004,11478
Musca Stefan,Partidul Social Democrat,2004,11502
Nicoara Petru,Partidul Democrat,2004,11539
Nagy Alexandru,Uniunea Democrata Maghiara Din Romania,2004,11637
Burza Han Zian,Partidul Umanist Din Romania (SOCIAL Liberal),2004,11664
Sur Moisa,Partidul Social Democrat,2004,11735
Budea Gheorghe Viorel,Partidul National Liberal,2004,11762
Vodicean Ioan,Partidul Social Democrat,2004,11842
Cismas Dumitru Gheorghe,Partidul Democrat,2004,11940
Ienciu Gheorghe,Partidul National Liberal,2004,11995
Stoian Letitia,Candidat independent,2004,12037
Ban Mihai,Partidul Social Democrat,2004,12055
Jura Ioan Dimitrie,Partidul National Liberal,2004,12126
Branet Emilia,Partidul Democrat,2004,12144
Pacurar Remus,Partidul Social Democrat,2004,12206
Pintean Teodor,Partidul Democrat,2004,12224
Radita Aurel Mircea,Partidul Democrat,2004,12242
Scrob Corneliu Gheorghe,Partidul Social Democrat,2004,12288
Morostes Constantin,Partidul Democrat,2004,12340
Bot Valentin,Partidul Umanist Din Romania (SOCIAL Liberal),2004,12368
Jurjescu Dorel Marinel,Partidul Social Democrat,2004,12402
Babau Ioan,Partidul Social Democrat,2004,9360
Ples Gheorghe,Partidul Social Democrat,2004,12457
Farcasiu Florin,Partidul National Liberal,2004,12509
Marian Danut Puiu,Partidul Social Democrat,2004,10765
Miclea Mircea Eugen,Partidul Social Democrat,2004,12572
Giurgelea Radu Tiberiu,Partidul Democrat,2004,12689
Stoicu Lucian Viorel,Candidat independent,2004,12643
Crisan Ioan,Partidul Social Democrat,2004,9397
Siminaica Alexandru,Partidul Umanist Din Romania (SOCIAL Liberal),2004,12778
Petri Doina,Partidul National Liberal,2004,12938
Mot Ion Florin,Partidul Democrat,2004,12812
Simandi Alexandru,Partidul Democrat,2004,12849
Kiss Ioan,Partidul Democrat,2004,12876
Falca Gheorghe,Partidul Democrat Liberal,2008,9262
Burdan Gheorghe,Partidul Social Democrat,2008,9459
A.Anitei Nicolae-Mihail,Partidul Democrat Liberal,2008,9495
Mehelean Gheorghe-Nicolae,Partidul Democrat Liberal,2008,9538
Jurca Marius-Florin,Partidul Democrat Liberal,2008,9574
Ciceac Vasile,Partidul Democrat Liberal,2008,9627
Retter Iosif,Partidul Democrat Liberal,2008,9654
Cionca Arghir Iustin-Marinel,Partidul Democrat Liberal,2008,11584
Feies Gheorghe Petru,Partidul Democrat Liberal,2008,9690
Enache Viorel,Partidul Democrat Liberal,2008,12091
Avram Teodor,Partidul Democrat Liberal,2008,9743
Bondor Aurel,Partidul Democrat Liberal,2008,9798
Valea Nicolae,Partidul Social Democrat,2008,9832
Micurescu Ion,Partidul Democrat Liberal,2008,9887
Tica Pavel,Partidul Democrat Liberal,2008,9930
Gutu Ioan,Partidul Democrat Liberal,2008,10006
Ciev Avram,Partidul Democrat Liberal,2008,10051
Faur Gabriel,Partidul Social Democrat,2008,10104
Ciul Ioan-Florin,Partidul Democrat Liberal,2008,10195
Catana Dorel,Partidul Social Democrat,2008,10239
Marcut Petronel-Alin,Partidul National Liberal,2008,10293
Cialma Pavel,Partidul Democrat Liberal,2008,10346
Vesa Ioan Daniel,Partidul National Liberal,2008,10373
Pasca Ionel,Partidul Democrat Liberal,2008,10417
Moldovan Petrica,Partidul Democrat Liberal,2008,10453
Balint Traian-Gheorghe,Partidul Democrat Liberal,2008,10514
Bercea Ioan,Partidul National Liberal,2008,10532
Pop Maria,Candidat independent,2008,10649
Crisan Ioan,Partidul Democrat Liberal,2008,10701
Almasi Vicentiu-Pavel,Uniunea Democrata Maghiara Din Romania,2008,12912
Selegean Corneliu-Nicolae,Partidul Democrat Liberal,2008,10827
Otlacan Emil Nicolae,Partidul Social Democrat,2008,9280
Andronic Aurelian-Reginald,Partidul Democrat Liberal,2008,12920
Luca Mircea-Traian,Partidul Democrat Liberal,2008,10872
Batranut Petru-Claudiu,Partidul National Liberal,2008,10916
Florea Ioan-Gheorghe,Partidul National Liberal,2008,10943
Toca Adrian,Partidul Social Democrat,2008,11058
Tonta Mihaiu,Partidul Democrat Liberal,2008,11174
Popa Cornel,Partidul Democrat Liberal,2008,11236
Marc Teodor,Partidul Social Democrat,2008,11307
Lacatus Gheorghe Dimitrie,Partidul Social Democrat,2008,11352
Serb Militon,Partidul Democrat Liberal,2008,9333
Mercea Ioan,Partidul Social Democrat,2008,11398
Haasz Tiberiu,Uniunea Democrata Maghiara Din Romania,2008,11423
Condea Terentie Marin,Partidul Democrat Liberal,2008,11478
Musca Stefan,Partidul Social Democrat,2008,11502
Nicoara Petru,Partidul Democrat Liberal,2008,11539
Nagy Alexandru,Uniunea Democrata Maghiara Din Romania,2008,11637
Burza-Han Zian,Partidul Democrat Liberal,2008,11664
Dragan Dan-Lucian,Partidul Democrat Liberal,2008,11735
Pogan Petru Dorel,Partidul Social Democrat,2008,11762
Ples Gheorghe,Partidul Democrat Liberal,2008,11842
Chesa Ilie,Partidul Democrat Liberal,2008,11940
Branc Cristian,Partidul National Liberal,2008,11995
Stoian Letitia,Candidat independent,2008,12037
Ban Mihai,Partidul Democrat Liberal,2008,12055
Jura Ioan Dimitrie,Partidul National Liberal,2008,12126
Branet Emilia,Partidul Democrat Liberal,2008,12144
Pacurar Remus,Partidul Democrat Liberal,2008,12206
Incicau Simion,Partidul Romania Mare,2008,12224
Radita Aurel Mircea,Partidul Democrat Liberal,2008,12242
Maris Rovin,Partidul Democrat Liberal,2008,12288
Simon Ioan Dan,Partidul Initiativa Nationala,2008,12340
Bot Valentin,Partidul Democrat Liberal,2008,12368
Jurjescu Dorel Marinel,Partidul Social Democrat,2008,12402
Babau Ioan,Partidul Social Democrat,2008,9360
Ples Gheorghe,Partidul Democrat Liberal,2008,12457
Farcasiu Florin,Partidul National Liberal,2008,12509
Tole Florin,Partidul Democrat Liberal,2008,10765
Miclea Mircea-Eugen,Partidul Democrat Liberal,2008,12572
Stoicu Lucian,Partidul Democrat Liberal,2008,12643
Giurgelea Radu Tiberiu,Partidul Democrat Liberal,2008,12689
Crisan Ioan,Partidul Social Democrat,2008,9397
Toader Marian,Partidul Democrat Liberal,2008,12778
Petri Doina,Partidul National Liberal,2008,12938
Mot Ion Florin,Partidul Conservator,2008,12812
Simandi Alexandru,Partidul Democrat Liberal,2008,12849
Vidran Dorel Gheorghe,Partidul National Liberal,2008,12876
N/A,,1996,13169
Buta Sorin,Conventia Democratica Din Romania,1996,13490
Nicut Gheorghe,Conventia Democratica Din Romania,1996,13622
Bancescu Ion,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,13668
N/A,,1996,13301
Botirca Gheorghita,Partidul Democratiei Sociale Din Romania,1996,13757
Antonie Nicolae,Partidul Democratiei Sociale Din Romania,1996,13819
Pepenel Nicolae Cornel,Candidat independent,1996,13891
Dumitru Ion,Partidul Democratiei Sociale Din Romania,1996,13935
Spanu Vasile,Partidul Democratiei Sociale Din Romania,1996,13999
Stoican Gheorghe,Partidul Democratiei Sociale Din Romania,1996,14049
Stancu Gheorghe,Partidul Democratiei Sociale Din Romania,1996,13187
Popescu Marin,Partidul Liberal - 1993,1996,14085
Baranescu Gheorghe,Candidat independent,1996,14165
Dobrescu Gheorghe,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,14272
Postelnicu Ion,Partidul Socialist Al Muncii,1996,14352
Antone Bucur,Candidat independent,1996,14405
N/A,,1996,14450
Savu Stefan,Partidul Romania Mare,1996,14584
Banica Constantin,Partidul Democratiei Sociale Din Romania,1996,14673
Popescu Stefan,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,14726
N/A,,1996,13276
Bardici Gheorghe,Partidul Democratiei Sociale Din Romania,1996,14753
Grecu Traian,Partidul Democrat Agrar Din Romania,1996,14851
Vladescu Ion,Partidul Romania Mare,1996,14922
Stoicescu Alexandru,Partidul Democratiei Sociale Din Romania,1996,14940
Ciuca V Ion,Candidat independent,1996,15064
N/A,,1996,15108
Carstea Mihail,Conventia Democratica Din Romania,1996,15233
Statica Ion,Candidat independent,1996,15313
Toader Ion,Partidul Democratiei Sociale Din Romania,1996,15402
Ionescu Ion,Partidul Democrat Agrar Din Romania,1996,15448
Olteanu Eugen,Partidul Democratiei Sociale Din Romania,1996,15493
Preda Ion,Partidul Democratiei Sociale Din Romania,1996,15554
N/A,,1996,15652
Baloca Ioan,Alianta Pentru Socialism,1996,15741
Crinu Gheorghe,Candidat independent,1996,15830
Ilie Ion,Partidul Democratiei Sociale Din Romania,1996,15901
Barbulescu Mircea,Candidat independent,1996,15983
N/A,,1996,16132
Pacoste Constantin,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,16285
Secareanu Dumitru,Partidul Liberal - 1993,1996,16329
N/A,,1996,16365
Moisescu Ion,Candidat independent,1996,16427
Buceloiu Ion,Conventia Democratica Din Romania,1996,16454
Cirstina T Tatiana,Partidul Unitatii Nationale Romane,1996,16472
Negoescu Gheorghe,Candidat independent,1996,16506
Tanase Ion,Partidul Democratiei Sociale Din Romania,1996,16551
N/A,,1996,16613
Radulescu Gheorghe,Partidul Socialist,1996,16659
N/A,,1996,16739
N/A,,1996,16757
Bulgaru Petre,Candidat independent,1996,16908
Georgescu Costica,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,16944
N/A,,1996,17049
Stanculescu Victor,Partidul Democratiei Sociale Din Romania,1996,13365
N/A,,1996,17101
Voicu Dumitru,Partidul Democratiei Sociale Din Romania,1996,17209
Serbanel Ioan,Partidul Socialist,1996,17254
Postoaca Damian-Ion,Partidul Democrat Agrar Din Romania,1996,17334
Tudor Ionel Tertecu,Candidat independent,1996,17398
Lintescu Ion,Partidul Democratiei Sociale Din Romania,1996,17423
N/A,,1996,17496
N/A,,1996,17575
Badea Ion,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,17619
N/A,,1996,17726
Chelu Ion,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,17771
Corbeanu Mihail,Conventia Democratica Din Romania,1996,17824
Patru Eugeniu,Candidat independent,1996,17851
State Constantin,Partidul Democratiei Sociale Din Romania,1996,17913
Petrescu Viorel,Candidat independent,1996,17968
N/A,,1996,18028
Rizoiu Emanoil,Partidul Socialist Al Muncii,1996,18162
Nica Nistor,Partidul Romania Mare,1996,18242
Matei Gheorghe,Partidul National Liberal (CAMPEANU),1996,18331
Pana Marin,Partidul Socialist Al Muncii,1996,18411
Angelescu Mircea,Partidul Democratiei Sociale Din Romania,1996,18475
Ghica Dumitru,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,18527
Toma Toader,Partidul Democratiei Sociale Din Romania,1996,18554
Guta Ion,Partidul Democratiei Sociale Din Romania,1996,18581
Hubert Alexandru,Partidul Democratiei Sociale Din Romania,1996,18670
N/A,,1996,18741
Oancea Gheorghe,Candidat independent,1996,18778
N/A,,1996,18858
Braniste Paul,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,19007
N/A,,1996,18938
N/A,,1996,19114
N/A,,1996,13392
Marinescu Leonard Nicolae,Partidul Democratiei Sociale Din Romania,1996,19141
Dragomir Gabrian,Partidul Democratiei Sociale Din Romania,1996,19212
Radu T Gheorghe,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,19249
N/A,,1996,19338
Brezoianu Vintila,Partidul National Liberal (CAMPEANU),1996,19392
Neacsu Cornel,Partidul Democratiei Sociale Din Romania,1996,19560
Nica Vasile,Partidul Democratiei Sociale Din Romania,1996,19631
Iacobescu Valeriu,Partidul Democratiei Sociale Din Romania,1996,19695
Balasoiu Ioan,Candidat independent,1996,13524
N/A,,1996,19793
Serban Dumitru,Partidul Democratiei Sociale Din Romania,1996,19999
Pendiuc Tudor,Partidul Democrat,2000,13169
Balan George,Partidul Democratiei Sociale Din Romania,2000,13490
Nicut Gheorghe,Conventia Democrata Romana,2000,13622
Popescu Dan Radu,Uniunea Fortelor De Dreapta,2000,13668
Costescu Vasile,Partidul Democratiei Sociale Din Romania,2000,13301
Botarca Gheorghita,Partidul Democratiei Sociale Din Romania,2000,13757
Sava I. Vasile,Alianta Pentru Romania,2000,13819
Pepenel Nicolae Cornel,Partidul Democratiei Sociale Din Romania,2000,13891
Dumitru Ion,Partidul Democratiei Sociale Din Romania,2000,13935
Popescu P. Gheorghe,Partidul Romania Mare,2000,13999
Avram Vasile,Partidul Unitatii Nationale Romane,2000,14049
Stancu Gheorghe,Partidul Democratiei Sociale Din Romania,2000,13187
Popescu Marin,Partidul Democratiei Sociale Din Romania,2000,14085
Baranescu Gheorghe,Candidat independent,2000,14165
Plaiasu V.Gheorghe,Partidul Democratiei Sociale Din Romania,2000,14272
Popescu N. Ilie,Partidul National Liberal,2000,14352
Tican N. Nicolae,Partidul Democratiei Sociale Din Romania,2000,14405
Pana Elefterie,Partidul Democratiei Sociale Din Romania,2000,14450
Tudor Stefan,Partidul Democratiei Sociale Din Romania,2000,14584
Popescu Dumitru,Partidul National Liberal,2000,14673
Olteanu Em. Iulian,Alianta Pentru Romania,2000,14726
Zamfir St. Costel,Alianta Pentru Romania,2000,13276
Malec Vasile,Alianta Pentru Romania,2000,14753
Stefan A. Ion,Partidul Democratiei Sociale Din Romania,2000,14851
Marinescu Ion,Partidul Umanist Din Romania,2000,14922
Toma Gheorghe,Partidul Romania Mare,2000,14940
Popa D. Petre,Partidul Unitatii Nationale Romane,2000,15064
Gavrilescu Nicolae,Alianta Pentru Romania,2000,15108
Oprescu Corneliu,Partidul Democratiei Sociale Din Romania,2000,15233
Minculete Gheorghe,Alianta Electorala P.R.M. - P.U.N.R. Cepari,2000,15313
Toader I. Ion,Partidul Democratiei Sociale Din Romania,2000,15402
Ionescu I. Ion,Partidul Umanist Din Romania,2000,15448
Panteru Dorin-Florin,Partidul Umanist Din Romania,2000,15493
Preda Ion,Partidul Democratiei Sociale Din Romania,2000,15554
Tuca I. Gheorghe,Alianta Pentru Romania,2000,15652
Dincuta Daniel,Partidul National Liberal,2000,15741
Ionita M. Ion,Partidul Umanist Din Romania,2000,15830
Tudose Elisaveta,Alianta Pentru Romania,2000,15901
Barbulescu Mircea,Candidat independent,2000,15983
Cernatescu Gheorghe,Partidul Social Democrat Roman,2000,16132
Ciuca I. Ion,Partidul National Roman,2000,16285
Secareanu If. Dumitru,Partidul Democratiei Sociale Din Romania,2000,16329
Ciolan Emilian,Conventia Democrata Romana,2000,16365
Moisescu Ion,Conventia Democrata Romana,2000,16427
Craciun Nicolae,Partidul Democratiei Sociale Din Romania,2000,16454
Cirstina Tatiana,Alianta Pentru Romania,2000,16472
Negoescu Gheorghe,Candidat independent,2000,16506
Padureanu I. Ion,Partidul National Liberal - Campeanu,2000,16551
Pusca Ion,Partidul Democratiei Sociale Din Romania,2000,16613
Radulescu Gh. Gheorghe,Partidul Democratiei Sociale Din Romania,2000,16659
Neacsu Cornel,Partidul Democratiei Sociale Din Romania,2000,16739
Ibric Marian,Partidul Umanist Din Romania,2000,16757
Bulgaru Petre,Partidul Democratiei Sociale Din Romania,2000,16908
Patrascu Gheorghe,Partidul Democratiei Sociale Din Romania,2000,16944
Tache N. Ion,Partidul Socialist Al Muncii,2000,17049
Serban M. Niculae,Alianta Pentru Romania,2000,13365
Grigorescu Aurelian,Partidul Democratiei Sociale Din Romania,2000,17101
Voicu Dumitru,Partidul Democratiei Sociale Din Romania,2000,17209
Matei Gheorghe,Partidul Umanist Din Romania,2000,17254
Postoaca Damian-Ion,Partidul Democratiei Sociale Din Romania,2000,17334
Neagoe Aristide,Partidul Democratiei Sociale Din Romania,2000,17398
Badulescu Ion,Partidul Romania Mare,2000,17423
Berechet Gheorghe,Alianta Pentru Romania,2000,17496
Cioran Lucian,Partidul Democratiei Sociale Din Romania,2000,17575
Pauna D. Mircea,Partidul Social Democrat Roman,2000,17619
Nicolae Radu,Partidul Democratiei Sociale Din Romania,2000,17726
Berjea P. Ion,Partidul Democratiei Sociale Din Romania,2000,17771
Teianu D. Dumitra,Partidul Social Democrat Roman,2000,17824
Patru Eugeniu,Candidat independent,2000,17851
Boroiu Gheorghe,Alianta Pentru Romania,2000,17913
Petrescu Viorel,Partidul Democratiei Sociale Din Romania,2000,17968
Dumitrache Ion,Partidul Democrat,2000,18028
Barbu Mircea,Partidul Democratiei Sociale Din Romania,2000,18162
Catrina Constantin,Partidul National Liberal,2000,18242
Matei M. Gheorghe,Partidul Democratiei Sociale Din Romania,2000,18331
Pana Marin,Partidul Socialist Al Muncii,2000,18411
Angelescu M.Mircea,Partidul Democratiei Sociale Din Romania,2000,18475
Ghica Dumitru,Partidul Democrat,2000,18527
Toma N. Toader,Partidul Democratiei Sociale Din Romania,2000,18554
Guta A. Ion,Partidul Democratiei Sociale Din Romania,2000,18581
Hubert Alexandru,Partidul Democratiei Sociale Din Romania,2000,18670
Nitu Alexandru,Partidul National Liberal,2000,18741
Popa Ion,Alianta Pentru Romania,2000,18778
Ciurea Iosif,Candidat independent,2000,18858
Pupaza Rosu Sevastian,Partidul Democrat,2000,18938
Braniste Paul,Partidul Democratiei Sociale Din Romania,2000,19007
Niculescu Paul,Partidul National Liberal - Campeanu,2000,19114
Nistor Dumitru,Partidul Democratiei Sociale Din Romania,2000,13392
Molete Gheorghe,Partidul Democratiei Sociale Din Romania,2000,19141
Popescu Mihai,Alianta Pentru Romania,2000,19212
Popescu Constantin,Partidul Democratiei Sociale Din Romania,2000,19249
Rizea Florin,Partidul National Liberal,2000,19338
Ciobanu Ghe. Marcel,Alianta Pentru Romania,2000,19392
Neacsu Cornel,Partidul Democratiei Sociale Din Romania,2000,19560
Nica Vasile,Partidul Democratiei Sociale Din Romania,2000,19631
Iacobescu Valeriu,Partidul Democratiei Sociale Din Romania,2000,19695
Balasoiu Ioan,Partidul Democratiei Sociale Din Romania,2000,13524
Badea Marin,Partidul Democratiei Sociale Din Romania,2000,19793
Moise Ion,Partidul Democrat,2000,19999
Pendiuc Tudor,Partidul Social Democrat,2004,13169
Andrei Calin Ioan,Partidul National Liberal,2004,13490
Nicut Gheorghe,Partidul National Liberal,2004,13392
Vasile Ion,Partidul Umanist Din Romania (SOCIAL Liberal),2004,13668
Costescu Vasile,Partidul Social Democrat,2004,13301
Barbuceanu Mihail Dorin,Partidul National Liberal,2004,13392
